Date,Open,High,Low,Close,Adj Close,Volume,Day
"Jan 22, 2020",273.38,276.19,272.5,273.97,273.97,"1,068,300",1344
"Jan 21, 2020",272.89,276.84,269.75,272.01,272.01,"1,093,900",1343
"Jan 17, 2020",278,278.19,271.18,272.89,272.89,"805,500",1342
"Jan 16, 2020",277.99,280.16,276.35,277,277,"715,300",1341
"Jan 15, 2020",282.63,284.06,275.8,276.2,276.2,"1,469,100",1340
"Jan 14, 2020",276.35,283.16,276.17,282.62,282.62,"1,479,900",1339
"Jan 13, 2020",269.24,279.45,269.05,275.7,275.7,"1,893,900",1338
"Jan 10, 2020",264.18,267.3,262.44,267.28,267.28,"1,453,900",1337
"Jan 9, 2020",259.67,266.32,259.4,263.5,263.5,"1,580,100",1336
"Jan 8, 2020",252.45,259.18,252.45,258,258,"1,123,400",1335
"Jan 7, 2020",250.41,254.84,250.01,253.09,253.09,"1,157,500",1334
"Jan 6, 2020",248.71,251.09,246.74,250.95,250.95,"880,500",1333
"Jan 3, 2020",252.28,252.48,249.22,250.17,250.17,"921,300",1332
"Jan 2, 2020",254.32,254.83,250.65,254.55,254.55,"1,182,300",1331
"Dec 31, 2019",251.29,253.7,250.31,253.14,253.14,"773,800",1330
"Dec 30, 2019",253.18,254.05,249.71,251.35,251.35,"652,900",1329
"Dec 27, 2019",252.62,255.62,251.75,253.17,253.17,"744,500",1328
"Dec 26, 2019",253,255.49,248.78,251.33,251.33,"776,800",1327
"Dec 24, 2019",253.22,257.69,252.22,252.49,252.49,"534,400",1326
"Dec 23, 2019",252.05,253.55,250.84,253.02,253.02,"996,600",1325
"Dec 20, 2019",251.18,251.18,247.56,250.5,250.5,"1,983,600",1324
"Dec 19, 2019",251.42,251.88,247.05,250.69,250.69,"1,126,100",1323
"Dec 18, 2019",256.22,256.49,249,250.07,250.07,"1,319,700",1322
"Dec 17, 2019",249,256.08,248.8,255.96,255.96,"1,042,500",1321
"Dec 16, 2019",254.53,255.84,248.35,249.1,249.1,"1,025,400",1320
"Dec 13, 2019",259.4,260.22,253.4,253.5,253.5,"993,000",1319
"Dec 12, 2019",252.51,259.62,250.91,258.87,258.87,"1,208,700",1318
"Dec 11, 2019",250.27,251.79,245.92,251.64,251.64,"1,170,900",1317
"Dec 10, 2019",251.7,252.73,248.58,250.37,250.37,"1,739,800",1316
"Dec 9, 2019",260.39,260.84,252.52,252.64,252.64,"2,728,100",1315
"Dec 6, 2019",256.86,269.89,254.4,262.2,262.2,"6,788,500",1314
"Dec 5, 2019",241.1,244.28,234.69,236.02,236.02,"2,806,700",1313
"Dec 4, 2019",238.49,242.45,237.51,239.43,239.43,"1,354,300",1312
"Dec 3, 2019",235.24,238.11,234.26,237.1,237.1,"1,116,500",1311
"Dec 2, 2019",233.37,237.19,232.62,236.27,236.27,"1,104,500",1310
"Nov 29, 2019",234.36,236.51,232.82,233.86,233.86,"661,100",1309
"Nov 27, 2019",237.47,242.43,233.48,233.98,233.98,"1,405,000",1308
"Nov 26, 2019",231.13,236.85,231.13,235.97,235.97,"1,539,100",1307
"Nov 25, 2019",227.81,231.51,222,231.21,231.21,"2,186,000",1306
"Nov 22, 2019",229,231.95,227.13,228.86,228.86,"1,840,100",1305
"Nov 21, 2019",234.35,237.64,226.71,228.49,228.49,"2,381,500",1304
"Nov 20, 2019",236.83,236.95,231.97,234.29,234.29,"1,754,100",1303
"Nov 19, 2019",243.79,243.85,238.28,239.6,239.6,"1,107,500",1302
"Nov 18, 2019",245.47,245.99,242.76,244.33,244.33,"807,100",1301
"Nov 15, 2019",243.14,246.73,240.13,246.3,246.3,"869,600",1300
"Nov 14, 2019",244.95,245.66,241.35,242.87,242.87,"709,400",1299
"Nov 13, 2019",241.99,245.14,238.64,244.04,244.04,"578,600",1298
"Nov 12, 2019",241.16,246.1,239.74,243.97,243.97,"865,400",1297
"Nov 11, 2019",238.78,243.68,238.78,241.96,241.96,"606,900",1296
"Nov 8, 2019",242.23,243.2,238.3,239.29,239.29,"849,600",1295
"Nov 7, 2019",246.59,248.88,243.45,243.77,243.77,"760,900",1294
"Nov 6, 2019",246.11,246.75,241.35,243.99,243.99,"619,500",1293
"Nov 5, 2019",237.51,247.64,237.51,245.42,245.42,"1,509,100",1292
"Nov 4, 2019",233.95,237.58,232.09,237.19,237.19,"1,881,300",1291
"Nov 1, 2019",235.16,235.47,232.9,233.11,233.11,"1,528,200",1290
"Oct 31, 2019",239.96,240.25,229.79,233.15,233.15,"2,429,800",1289
"Oct 30, 2019",241.76,241.77,238.18,240.25,240.25,"587,000",1288
"Oct 29, 2019",242.08,243.98,237.37,242.11,242.11,"898,300",1287
"Oct 28, 2019",240,246.6,240,241.74,241.74,"1,159,800",1286
"Oct 25, 2019",238.38,242.48,237.73,240.9,240.9,"655,700",1285
"Oct 24, 2019",237.77,240.85,236.27,238.93,238.93,"885,900",1284
"Oct 23, 2019",237.41,238.24,231.08,237.87,237.87,"951,800",1283
"Oct 22, 2019",236.26,240.38,236.26,236.91,236.91,"989,100",1282
"Oct 21, 2019",240.57,241.04,235.24,235.3,235.3,"1,673,400",1281
"Oct 18, 2019",246.8,247.24,239.8,239.92,239.92,"1,313,200",1280
"Oct 17, 2019",244.97,251.67,244.97,248.1,248.1,"1,152,100",1279
"Oct 16, 2019",245.71,247.73,243.51,244.98,244.98,"722,500",1278
"Oct 15, 2019",247.01,249.19,244.25,245.4,245.4,"720,400",1277
"Oct 14, 2019",247.07,249.39,245.8,246.57,246.57,"763,300",1276
"Oct 11, 2019",245.41,249.55,244.12,248.46,248.46,"1,241,800",1275
"Oct 10, 2019",237.65,242.3,237.02,241.75,241.75,"1,134,300",1274
"Oct 9, 2019",238.14,240.67,235.67,238.04,238.04,"1,482,600",1273
"Oct 8, 2019",240.06,240.99,235.2,237.03,237.03,"3,518,800",1272
"Oct 7, 2019",250.25,250.98,242.32,242.75,242.75,"2,291,100",1271
"Oct 4, 2019",257.71,258.09,250.26,250.6,250.6,"1,713,600",1270
"Oct 3, 2019",263.37,265.21,250.65,257.43,257.43,"2,242,300",1269
"Oct 2, 2019",263.31,264,256.89,262.79,262.79,"2,309,400",1268
"Oct 1, 2019",253.45,267.25,253.01,265.99,265.99,"4,303,500",1267
"Sep 30, 2019",245.58,251.76,245,250.65,250.65,"2,313,000",1266
"Sep 27, 2019",238.14,246.46,237.4,244.4,244.4,"2,086,000",1265
"Sep 26, 2019",236.4,238.53,234.75,236.31,236.31,"1,188,200",1264
"Sep 25, 2019",238.75,239.43,233.28,235.54,235.54,"1,417,300",1263
"Sep 24, 2019",237.89,241.3,235.29,239.48,239.48,"2,321,800",1262
"Sep 23, 2019",229.55,239.92,229.27,237.31,237.31,"2,358,300",1261
"Sep 20, 2019",229.79,232.26,227.65,228.75,228.75,"1,947,000",1260
"Sep 19, 2019",229.6,232.7,228.61,230.07,230.07,"1,103,200",1259
"Sep 18, 2019",233.74,233.74,227.38,229.34,229.34,"1,678,500",1258
"Sep 17, 2019",225.69,235.09,225.15,233.85,233.85,"2,201,600",1257
"Sep 16, 2019",226.26,230.12,224.66,225.45,225.45,"1,361,700",1256
"Sep 13, 2019",227.6,227.95,225.53,226.86,226.86,"1,127,000",1255
"Sep 12, 2019",229.06,229.36,225.12,226.16,226.16,"1,872,500",1254
"Sep 11, 2019",231.68,233.88,227.26,228.15,228.15,"1,496,700",1253
"Sep 10, 2019",225.5,233.17,225.28,231.42,231.42,"2,241,500",1252
"Sep 9, 2019",233.74,234.17,226.03,226.16,226.16,"2,181,300",1251
"Sep 6, 2019",237.84,239.24,233.03,233.1,233.1,"2,026,000",1250
"Sep 5, 2019",229.03,237.85,227.71,236.71,236.71,"3,260,700",1249
"Sep 4, 2019",238,239.86,228.2,228.76,228.76,"4,016,900",1248
"Sep 3, 2019",234.05,244.21,231.02,237.41,237.41,"5,428,100",1247
"Aug 30, 2019",252.81,254.5,235.76,237.73,237.73,"16,029,100",1246
"Aug 29, 2019",337.5,342,333.09,337.45,337.45,"2,707,400",1245
"Aug 28, 2019",323.77,331.45,321.16,330.38,330.38,"753,400",1244
"Aug 27, 2019",333.16,334.8,323.6,323.77,323.77,"1,000,700",1243
"Aug 26, 2019",327,331.99,324.54,330.22,330.22,"1,008,600",1242
"Aug 23, 2019",330.64,332.37,321.24,322.1,322.1,"1,098,500",1241
"Aug 22, 2019",328.54,338.5,328.54,334.86,334.86,"753,000",1240
"Aug 21, 2019",327.24,331.49,326.81,328.12,328.12,"521,100",1239
"Aug 20, 2019",325.17,328.28,320.51,323.08,323.08,"475,800",1238
"Aug 19, 2019",327.43,328.77,322.45,325.25,325.25,"807,100",1237
"Aug 16, 2019",323.52,327.89,319.26,322.03,322.03,"564,200",1236
"Aug 15, 2019",320.74,324.87,315.49,320.44,320.44,"989,200",1235
"Aug 14, 2019",330.06,332.2,320.17,321,321,"1,249,300",1234
"Aug 13, 2019",334.31,348.32,333.33,341.2,341.2,"571,800",1233
"Aug 12, 2019",345.91,345.91,332.68,336.51,336.51,"759,200",1232
"Aug 9, 2019",351.49,353.4,345,346.7,346.7,"522,700",1231
"Aug 8, 2019",345.18,355.36,344.76,353.04,353.04,"588,200",1230
"Aug 7, 2019",337.22,344.36,336.7,343.68,343.68,"756,100",1229
"Aug 6, 2019",330.37,340.95,329,340.28,340.28,"688,200",1228
"Aug 5, 2019",331.98,331.98,326.34,330.14,330.14,"728,400",1227
"Aug 2, 2019",346.24,348.57,334.16,337.02,337.02,"811,100",1226
"Aug 1, 2019",348.73,352.08,341.9,345.51,345.51,"683,900",1225
"Jul 31, 2019",347.62,354,344.37,349.25,349.25,"521,300",1224
"Jul 30, 2019",345.03,350.45,342.15,348.63,348.63,"577,500",1223
"Jul 29, 2019",352.67,353.2,341.4,346.13,346.13,"815,700",1222
"Jul 26, 2019",355.72,356.05,349.56,353.88,353.88,"497,600",1221
"Jul 25, 2019",353.73,359.74,352,354.62,354.62,"486,900",1220
"Jul 24, 2019",351.99,353.17,348.75,352.94,352.94,"532,100",1219
"Jul 23, 2019",354,354.11,349.98,351.99,351.99,"648,400",1218
"Jul 22, 2019",357.79,359.8,351.09,352.95,352.95,"549,900",1217
"Jul 19, 2019",365.19,367.01,356.45,357,357,"574,600",1216
"Jul 18, 2019",363.55,368.72,363.55,366.21,366.21,"504,800",1215
"Jul 17, 2019",361.52,368.83,361.52,366.39,366.39,"713,600",1214
"Jul 16, 2019",356.57,361.85,355.61,360.54,360.54,"1,409,500",1213
"Jul 15, 2019",356.97,361.27,354.3,355.68,355.68,"741,700",1212
"Jul 12, 2019",348,357.28,347.27,356.39,356.39,"651,400",1211
"Jul 11, 2019",348,349.95,346.16,346.98,346.98,"537,200",1210
"Jul 10, 2019",349.38,349.91,342.78,347.2,347.2,"595,600",1209
"Jul 9, 2019",351.2,353.19,347,348.48,348.48,"729,100",1208
"Jul 8, 2019",343.61,353.08,343.61,352.69,352.69,"622,700",1207
"Jul 5, 2019",343.33,348.49,343.33,344.95,344.95,"481,300",1206
"Jul 3, 2019",343.65,346,341.21,345.43,345.43,"330,000",1205
"Jul 2, 2019",340.76,345.78,338.25,341.33,341.33,"590,600",1204
"Jul 1, 2019",350.55,353.76,339.88,340.38,340.38,"793,700",1203
"Jun 28, 2019",345.94,347.38,343.89,346.89,346.89,"784,300",1202
"Jun 27, 2019",346.5,347.43,339.53,344.22,344.22,"619,500",1201
"Jun 26, 2019",350.58,352.65,344.27,344.82,344.82,"561,800",1200
"Jun 25, 2019",345,348.92,340.87,348.69,348.69,"640,700",1199
"Jun 24, 2019",357.73,358.69,340.26,346.54,346.54,"1,684,700",1198
"Jun 21, 2019",359.28,360.47,355.28,355.81,355.81,"730,100",1197
"Jun 20, 2019",360.42,365.54,355.17,358.34,358.34,"743,500",1196
"Jun 19, 2019",346.77,358.43,343.63,357.84,357.84,"564,900",1195
"Jun 18, 2019",352.58,354.09,345.9,347.21,347.21,"617,800",1194
"Jun 17, 2019",355.61,357.54,349.56,350.19,350.19,"605,400",1193
"Jun 14, 2019",349.34,355.61,349.03,354.62,354.62,"905,100",1192
"Jun 13, 2019",344.62,350.2,343.62,349.81,349.81,"731,900",1191
"Jun 12, 2019",341.88,343.88,339.14,342.82,342.82,"480,800",1190
"Jun 11, 2019",341.22,341.89,334.56,340.01,340.01,"430,900",1189
"Jun 10, 2019",339.11,344.49,335.63,337.05,337.05,"561,600",1188
"Jun 7, 2019",340.69,343.96,337.68,338.16,338.16,"567,300",1187
"Jun 6, 2019",339.85,341.96,336.38,340.33,340.33,"590,700",1186
"Jun 5, 2019",338.01,338.64,331.26,337.48,337.48,"577,200",1185
"Jun 4, 2019",332.3,340.55,331.6,335.53,335.53,"773,500",1184
"Jun 3, 2019",333.89,337.36,327.85,330.6,330.6,"1,023,700",1183
"May 31, 2019",315.33,335.13,304.04,333.38,333.38,"3,197,800",1182
"May 30, 2019",327.64,334.03,321.18,328.46,328.46,"1,318,000",1181
"May 29, 2019",332.37,334.59,321.82,322.07,322.07,"1,033,400",1180
"May 28, 2019",336.22,338.5,333.01,334.85,334.85,"1,026,300",1179
"May 24, 2019",338.81,340.84,330.43,335.09,335.09,"615,100",1178
"May 23, 2019",347.03,347.14,336.07,337.83,337.83,"1,026,800",1177
"May 22, 2019",351.8,354.62,348.89,349.09,349.09,"466,200",1176
"May 21, 2019",348.61,354.54,347.9,353.16,353.16,"545,400",1175
"May 20, 2019",340.5,348.31,339.03,347.89,347.89,"829,200",1174
"May 17, 2019",342.59,349.56,342.1,342.45,342.45,"573,400",1173
"May 16, 2019",341.31,348.46,341.31,343.24,343.24,"512,100",1172
"May 15, 2019",335.06,340.95,333.47,340.7,340.7,"677,900",1171
"May 14, 2019",332.56,336.8,325.62,335.32,335.32,"949,200",1170
"May 13, 2019",337.21,338.98,328.34,330.23,330.23,"813,500",1169
"May 10, 2019",347.01,347.01,337.01,343.24,343.24,"685,600",1168
"May 9, 2019",344.52,349.13,343.28,348.05,348.05,"460,600",1167
"May 8, 2019",341.82,350.55,340.03,348.15,348.15,"577,200",1166
"May 7, 2019",344.29,347.31,338.89,342.36,342.36,"698,100",1165
"May 6, 2019",336.53,347.61,335.78,346.68,346.68,"712,100",1164
"May 3, 2019",344.27,346.12,339.98,341.96,341.96,"728,400",1163
"May 2, 2019",335.01,344.11,335.01,343.68,343.68,"875,400",1162
"May 1, 2019",347.81,348.33,334.65,334.94,334.94,"1,151,300",1161
"Apr 30, 2019",351.12,352.16,346.99,348.98,348.98,"736,600",1160
"Apr 29, 2019",356.97,357.9,350.65,350.9,350.9,"578,700",1159
"Apr 26, 2019",356.86,358.44,350.01,357.94,357.94,"572,000",1158
"Apr 25, 2019",355.32,355.34,348.54,353.7,353.7,"397,600",1157
"Apr 24, 2019",351.33,357.91,351.33,355.84,355.84,"444,300",1156
"Apr 23, 2019",347.72,355.86,347.49,351.63,351.63,"556,500",1155
"Apr 22, 2019",350.33,351.47,344.26,347.41,347.41,"525,800",1154
"Apr 18, 2019",356.63,359.1,350.25,350.88,350.88,"568,000",1153
"Apr 17, 2019",355.08,359.69,353.93,354.33,354.33,"525,400",1152
"Apr 16, 2019",354.78,356.8,349.45,355.08,355.08,"682,200",1151
"Apr 15, 2019",346.76,354.67,345.99,353.94,353.94,"678,800",1150
"Apr 12, 2019",350.65,351.88,344.27,344.83,344.83,"559,500",1149
"Apr 11, 2019",350.88,351.87,348,350.22,350.22,"708,800",1148
"Apr 10, 2019",349.76,350.85,345.38,350.28,350.28,"532,300",1147
"Apr 9, 2019",352.36,355.28,347.3,348.2,348.2,"551,700",1146
"Apr 8, 2019",353.56,355.73,351.29,354.47,354.47,"439,700",1145
"Apr 5, 2019",351.73,354.18,348.74,353.63,353.63,"590,400",1144
"Apr 4, 2019",350.53,352.5,347.75,350.14,350.14,"397,200",1143
"Apr 3, 2019",349.47,354.44,347.63,350.53,350.53,"507,700",1142
"Apr 2, 2019",353.37,354.09,346.59,347.3,347.3,"514,300",1141
"Apr 1, 2019",351.5,353.78,350.74,352.55,352.55,"582,300",1140
"Mar 29, 2019",347.6,350,344.95,348.73,348.73,"526,500",1139
"Mar 28, 2019",347.89,351.43,343.3,345.23,345.23,"667,500",1138
"Mar 27, 2019",343.7,348.4,343.34,346.05,346.05,"724,600",1137
"Mar 26, 2019",339.62,345.63,337.45,342.9,342.9,"847,900",1136
"Mar 25, 2019",330.88,338.25,330.88,336.67,336.67,"811,900",1135
"Mar 22, 2019",334.18,336.07,328.63,330.52,330.52,"695,000",1134
"Mar 21, 2019",329.22,336.55,328.83,335.13,335.13,"759,100",1133
"Mar 20, 2019",335,337.5,330.51,330.79,330.79,"933,900",1132
"Mar 19, 2019",342.97,343.92,331.32,334.45,334.45,"1,461,900",1131
"Mar 18, 2019",338.6,344.53,336.87,342.22,342.22,"949,600",1130
"Mar 15, 2019",327.97,345.24,327,338.41,338.41,"3,882,900",1129
"Mar 14, 2019",315.73,315.73,311.61,312.51,312.51,"1,271,200",1128
"Mar 13, 2019",312.05,316.98,311.06,315.44,315.44,"796,800",1127
"Mar 12, 2019",310.69,312,304.32,311.41,311.41,"779,100",1126
"Mar 11, 2019",308,310.34,306.57,309.75,309.75,"905,900",1125
"Mar 8, 2019",302.87,306.99,294,306.39,306.39,"863,800",1124
"Mar 7, 2019",312.01,312.2,304.48,305.45,305.45,"877,900",1123
"Mar 6, 2019",312.11,313.21,308.98,312.51,312.51,"711,400",1122
"Mar 5, 2019",312.98,314.3,310.3,312.24,312.24,"963,200",1121
"Mar 4, 2019",316.97,317.78,308.03,311.5,311.5,"832,700",1120
"Mar 1, 2019",315.61,318.78,313.82,315.3,315.3,"554,000",1119
"Feb 28, 2019",306.02,315.16,304.3,312.49,312.49,"756,400",1118
"Feb 27, 2019",307.48,309.47,305.12,307.11,307.11,"642,900",1117
"Feb 26, 2019",308.65,311.02,308.18,310,310,"508,100",1116
"Feb 25, 2019",311.54,313.63,308.03,309.05,309.05,"546,300",1115
"Feb 22, 2019",309.63,310.93,308,310.72,310.72,"580,700",1114
"Feb 21, 2019",306.28,309.7,304.12,308.02,308.02,"671,500",1113
"Feb 20, 2019",304.63,307.5,303.01,306.31,306.31,"527,000",1112
"Feb 19, 2019",304.1,305.82,299.76,304.65,304.65,"1,038,300",1111
"Feb 15, 2019",307.42,308.52,305.44,306.36,306.36,"565,300",1110
"Feb 14, 2019",302.68,307.59,300.92,305,305,"1,257,900",1109
"Feb 13, 2019",304.16,304.83,299.72,303.95,303.95,"622,100",1108
"Feb 12, 2019",301.23,305,300.73,302.5,302.5,"535,100",1107
"Feb 11, 2019",296.25,302.33,296.25,298.1,298.1,"668,100",1106
"Feb 8, 2019",291.58,296.48,289.25,296.06,296.06,"782,000",1105
"Feb 7, 2019",291.18,294.57,288.09,293.64,293.64,"463,700",1104
"Feb 6, 2019",293.57,295.95,288.05,293.45,293.45,"506,400",1103
"Feb 5, 2019",290.5,296.56,288.68,294.04,294.04,"998,800",1102
"Feb 4, 2019",289.76,289.76,282.9,289.04,289.04,"765,100",1101
"Feb 1, 2019",292.38,293.39,288.01,291.36,291.36,"519,400",1100
"Jan 31, 2019",288.66,294.07,286.04,291.92,291.92,"491,600",1099
"Jan 30, 2019",290.28,290.99,286.4,288.6,288.6,"539,000",1098
"Jan 29, 2019",290.37,290.4,286.13,288.82,288.82,"516,700",1097
"Jan 28, 2019",291,291.5,286.33,290.28,290.28,"554,800",1096
"Jan 25, 2019",291.1,293.66,287.63,290.72,290.72,"570,700",1095
"Jan 24, 2019",289.61,289.7,286.12,287.99,287.99,"353,400",1094
"Jan 23, 2019",289.41,292.03,286.13,288.2,288.2,"630,800",1093
"Jan 22, 2019",288.1,294.44,285.82,288.85,288.85,"846,100",1092
"Jan 18, 2019",286.28,292.22,286.08,291.5,291.5,"990,500",1091
"Jan 17, 2019",280.19,284.34,280,283.9,283.9,"679,700",1090
"Jan 16, 2019",277.76,282.18,277.51,282.01,282.01,"473,000",1089
"Jan 15, 2019",274.97,280.52,273.31,278.49,278.49,"570,900",1088
"Jan 14, 2019",282.06,282.93,274.89,274.9,274.9,"928,100",1087
"Jan 11, 2019",276.81,284.38,275.87,284.11,284.11,"892,100",1086
"Jan 10, 2019",274.8,277.71,269.29,277.03,277.03,"965,400",1085
"Jan 9, 2019",275.82,282.1,274.92,281.19,281.19,"707,400",1084
"Jan 8, 2019",271.92,276.5,267.43,276,276,"919,700",1083
"Jan 7, 2019",256.97,271.15,256.97,271,271,"1,247,700",1082
"Jan 4, 2019",247.08,258.48,246,255.03,255.03,"864,500",1081
"Jan 3, 2019",245.83,247,240.13,243.36,243.36,"868,300",1080
"Jan 2, 2019",239.96,249.4,239.31,247.97,247.97,"1,055,000",1079
"Dec 31, 2018",240.35,244.86,239.56,244.84,244.84,"719,800",1078
"Dec 28, 2018",243.5,247.09,238.17,239.45,239.45,"637,000",1077
"Dec 27, 2018",238.77,242.5,233.85,242.27,242.27,"669,600",1076
"Dec 26, 2018",230.74,242.42,229.49,242.2,242.2,"1,014,100",1075
"Dec 24, 2018",228.65,234.29,224.43,229.06,229.06,"660,000",1074
"Dec 21, 2018",235.19,238.15,229.26,230.49,230.49,"1,695,500",1073
"Dec 20, 2018",237.85,241.1,230.21,234.01,234.01,"1,092,400",1072
"Dec 19, 2018",243.86,247.14,237.75,239.23,239.23,"1,267,200",1071
"Dec 18, 2018",244.86,248.95,237.55,240.91,240.91,"1,030,000",1070
"Dec 17, 2018",245.56,248.51,240.5,241.95,241.95,"892,300",1069
"Dec 14, 2018",249.2,251.68,246.04,246.85,246.85,"910,300",1068
"Dec 13, 2018",255.73,256.24,250.53,251.52,251.52,"817,600",1067
"Dec 12, 2018",251.46,257.49,248.54,255.15,255.15,"1,135,100",1066
"Dec 11, 2018",255,256.93,246.56,247.86,247.86,"1,158,800",1065
"Dec 10, 2018",251.93,254.1,242.74,251.1,251.1,"2,690,400",1064
"Dec 7, 2018",271.45,276.11,252,254.47,254.47,"4,231,000",1063
"Dec 6, 2018",285,293.55,281.78,292.92,292.92,"1,745,200",1062
"Dec 4, 2018",304.78,308.4,289.21,291.13,291.13,"1,653,500",1061
"Dec 3, 2018",303.88,311.3,302.47,306.49,306.49,"1,384,300",1060
"Nov 30, 2018",300.05,301.95,296.42,297.79,297.79,"971,100",1059
"Nov 29, 2018",298,302.71,297.02,300.37,300.37,"1,097,200",1058
"Nov 28, 2018",299.19,302.29,292.57,295.14,295.14,"1,563,700",1057
"Nov 27, 2018",296.43,298.63,293.88,296.83,296.83,"1,546,300",1056
"Nov 26, 2018",306.99,309.22,299.6,301.11,301.11,"1,152,700",1055
"Nov 23, 2018",302.77,307.38,302.33,303.32,303.32,"334,600",1054
"Nov 21, 2018",304.15,305.98,301.31,303.76,303.76,"545,300",1053
"Nov 20, 2018",304.97,310.25,301.01,302.14,302.14,"1,135,200",1052
"Nov 19, 2018",315.38,322.49,311.19,313.28,313.28,"1,031,300",1051
"Nov 16, 2018",311.01,316.64,306.02,313.56,313.56,"838,500",1050
"Nov 15, 2018",312.13,312.52,306.23,311.81,311.81,"845,800",1049
"Nov 14, 2018",315.15,321.73,309,313.13,313.13,"1,182,300",1048
"Nov 13, 2018",308.88,314.29,305.51,314.25,314.25,"802,800",1047
"Nov 12, 2018",308.5,312.38,305.5,308.99,308.99,"1,152,500",1046
"Nov 9, 2018",303.7,312.2,302.15,308.12,308.12,"1,552,000",1045
"Nov 8, 2018",281.76,308.88,275.11,304.49,304.49,"1,955,800",1044
"Nov 7, 2018",295.01,297.76,287,290.51,290.51,"1,622,000",1043
"Nov 6, 2018",286.2,292.37,285.34,291.79,291.79,"1,093,000",1042
"Nov 5, 2018",283.34,288.65,282.54,285.13,285.13,"1,134,600",1041
"Nov 2, 2018",275.36,282.24,275.04,281.95,281.95,"957,200",1040
"Nov 1, 2018",275.9,277.73,272.21,272.95,272.95,"703,600",1039
"Oct 31, 2018",271.42,277.65,271.41,274.52,274.52,"939,400",1038
"Oct 30, 2018",278.6,279.53,263.94,266.99,266.99,"1,455,300",1037
"Oct 29, 2018",278.43,285.43,275.4,278.5,278.5,"1,015,600",1036
"Oct 26, 2018",268.02,276.07,266,274.89,274.89,"839,600",1035
"Oct 25, 2018",267.73,273.61,266.34,272.24,272.24,"693,300",1034
"Oct 24, 2018",271.72,275.25,266.78,267.03,267.03,"794,700",1033
"Oct 23, 2018",270.5,272.42,263.01,272.05,272.05,"959,000",1032
"Oct 22, 2018",271.91,275.15,270.93,274.61,274.61,"1,138,300",1031
"Oct 19, 2018",275.5,277.86,270.62,270.78,270.78,"977,600",1030
"Oct 18, 2018",280.63,283.17,271.26,273.44,273.44,"847,000",1029
"Oct 17, 2018",286.33,287.05,278.96,281.92,281.92,"521,600",1028
"Oct 16, 2018",283.66,286.55,278.23,285.41,285.41,"731,200",1027
"Oct 15, 2018",276.15,285.01,275.08,281.73,281.73,"883,000",1026
"Oct 12, 2018",272.08,277.93,272,275.64,275.64,"1,033,100",1025
"Oct 11, 2018",268.76,274.32,264.71,267.57,267.57,"744,500",1024
"Oct 10, 2018",275.27,275.71,267.81,268.13,268.13,"774,000",1023
"Oct 9, 2018",274.32,278,272.67,275.68,275.68,"703,000",1022
"Oct 8, 2018",270.37,275.89,270.11,273.49,273.49,"670,200",1021
"Oct 5, 2018",273.73,274.7,265,269.85,269.85,"1,152,300",1020
"Oct 4, 2018",277.72,281.98,272.6,275,275,"650,800",1019
"Oct 3, 2018",280.24,282.62,276.68,278.87,278.87,"528,400",1018
"Oct 2, 2018",283.58,283.58,279.69,279.97,279.97,"614,500",1017
"Oct 1, 2018",284.12,285.24,281.77,282.96,282.96,"692,600",1016
"Sep 28, 2018",278.97,285.51,278.95,282.12,282.12,"763,900",1015
"Sep 27, 2018",279.21,281.06,276.69,279.28,279.28,"685,800",1014
"Sep 26, 2018",278.39,282.92,277.22,278.33,278.33,"869,100",1013
"Sep 25, 2018",281.1,281.95,276.35,277.46,277.46,"667,300",1012
"Sep 24, 2018",280.55,282.95,277.3,280.99,280.99,"850,400",1011
"Sep 21, 2018",285.83,286.53,280.73,280.77,280.77,"1,144,600",1010
"Sep 20, 2018",288.14,289.14,284.22,284.76,284.76,"1,143,200",1009
"Sep 19, 2018",284.87,287.61,280.9,287.16,287.16,"959,200",1008
"Sep 18, 2018",281.05,285.1,278.67,282.87,282.87,"789,300",1007
"Sep 17, 2018",278.71,282.41,276.41,281.45,281.45,"704,000",1006
"Sep 14, 2018",280.11,283,278.94,279.1,279.1,"856,500",1005
"Sep 13, 2018",284.3,284.99,279.47,280.52,280.52,"995,500",1004
"Sep 12, 2018",287.41,289.65,282.55,283.63,283.63,"1,229,100",1003
"Sep 11, 2018",285.44,290.3,283.16,286.73,286.73,"1,041,500",1002
"Sep 10, 2018",287.06,287.44,284.27,285.96,285.96,"985,400",1001
"Sep 7, 2018",276.41,288.97,276.35,285.8,285.8,"2,241,300",1000
"Sep 6, 2018",274.99,276.58,270.16,275.66,275.66,"941,200",999
"Sep 5, 2018",272.95,276.78,269.63,274.93,274.93,"1,512,400",998
"Sep 4, 2018",260,274.98,258.27,274.37,274.37,"2,295,300",997
"Aug 31, 2018",247.21,268.88,247.21,260,260,"5,311,500",996
"Aug 30, 2018",240.73,246.21,240.57,244.41,244.41,"1,863,900",995
"Aug 29, 2018",241.77,242.92,240.16,241.73,241.73,"986,900",994
"Aug 28, 2018",241.67,245.37,239.44,242.47,242.47,"784,700",993
"Aug 27, 2018",242,245.17,239.64,240.84,240.84,"789,000",992
"Aug 24, 2018",240.1,242.07,237.65,241.67,241.67,"719,900",991
"Aug 23, 2018",236.11,240.53,234.62,239.4,239.4,"813,300",990
"Aug 22, 2018",240.06,241.71,233.17,234.7,234.7,"938,600",989
